star_id,ra,dec,teff,logg,fe_h,snr,chi2,vbroad,rv_scatter,rv,fiber,field_id,survey,n_elements,z_max,z_max_signed,element_max,family_max,z_second,element_second,n_discrepant,n_active,n_active_same_sign,n_quiet,z_rest_rms,z_background_rms,contrast,family_mean_z,n_family_active,n_family_siblings,classification,reason,n_elements_all,z_C_excluded,z_N_excluded,n_used,chi2_reduced,chi2_leave_one_out,z_sum_abs,z_C,z_N,z_O,z_Na,z_Mg,z_Al,z_Si,z_K,z_Ca,z_Ti,z_TiII,z_V,z_Cr,z_Mn,z_Co,z_Ni,z_Ce,pass_snr,pass_chi2,pass_ruwe,pass_rv_scatter,pass_vbroad,pass_metallicity,cool_star_caveat,pass_population,pass_n_elements,pass_pipeline_flags,element_caveat,caveated_element,resolution_trusted,resolution_note,needs_high_resolution_confirmation,vet_pass,vet_reasons,vet_untested,element_flag_rate,pass_element_rate,field_flag_ratio,pass_field_rate,pass_rv_window,rv_window_reason,rv_window_untested,pass_fiber_window,fiber_window_reason,fiber_window_untested,rv_flag_ratio,pass_rv_rate,fiber_flag_ratio,pass_fiber_rate,rvscatter_flag_ratio,pass_rvscatter_rate
2M08370916+2508594,129.28818,25.149849,5108.873,4.4620237,0.04924,97.99995,4.555961,12.195511,7.997499,2.2092307,169.0,200+32_MGA,APOGEE,12,5.716688577393815,5.716688577393815,Ni,fe_peak,2.141607797913232,O,1,3,0,9,1.225997231838519,1.225997231838519,4.662888650099973,0.8307374983158397,0,3,SPARSE,single-element excursion with a quiet background,12,-2.885219250073697,7.737272213495739,12,4.101190802344813,1.5030692124757117,17.006686237589438,-2.885219250073697,7.737272213495739,-2.141607797913232,-0.20120854302096713,-1.3438760562338266,1.1342495558935521,-2.0212616332536877,-0.26818728288470395,0.29881163120526394,1.388582664842871,,0.49030551605172185,0.5564430295904146,1.4454639493053822,,5.716688577393815,,True,False,True,False,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0; RV scatter > 1.0 km/s (spectroscopic binary),ruwe(no ruwe); pipeline_flags(no flags),0.0043856128547347835,True,0.845215745964708,True,True,,False,True,,False,0.936849240111762,True,0.961505546188379,True,2.3917659268614138,True
2M21371359+4155174,324.306625,41.921501,5525.447,4.081624,0.12435,59.983944,1.6894292,8.085372,0.017833825,-3.941739,29.0,090-08,APOGEE,12,5.716664145374629,-5.716664145374629,V,fe_peak,2.266815119898955,Na,1,2,1,10,1.0582163811098044,1.0582163811098044,5.402169393162557,0.712393864525528,0,3,SPARSE,single-element excursion with a quiet background,12,1.2197508286428456,,12,3.7498574960626905,1.119821909249131,15.04000482801178,1.2197508286428456,,-0.8624019704871194,-2.266815119898955,0.648019089297566,-0.4250103568582002,0.6823409001247639,-0.6066778920159226,-0.006409670541635211,-1.6884840898364026,,-5.716664145374629,-1.3401177192929496,-0.26242017029366377,,-0.5346437039899704,,True,True,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,2.1651909747691667,True,True,,False,False,"V over-dense in fiber [21, 41]: 4.6x other elements, p=1.2e-22 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.977667418379633,True,0.8919082050120557,True,0.9699869228940808,True
2M07481889+5129571,117.078713,51.49921,5051.6094,4.495653,-0.077036,216.31421,4.9196024,3.2170663,0.0,-20.374805,13.999999,167+31_MGA,APOGEE,12,5.716422447791544,5.716422447791544,O,alpha,2.5982885069548503,Cr,1,3,1,9,1.3862830243872923,1.3862830243872923,4.12356087987017,1.4431707665393525,1,4,SPARSE,single-element excursion with a quiet background,12,0.253014494550155,,12,4.484756038530269,1.921780623704378,18.79340512658117,0.253014494550155,,5.716422447791544,0.6556206519932973,-2.5840215883936746,-1.0032501697917022,0.5968365899709618,0.6973662940308353,1.528743185966596,-1.0630817018261771,,-0.9916792511216453,2.5982885069548503,0.851668761737248,,0.5064259770026406,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.009892948347394686,True,1.4183132517651686,True,True,,False,True,,False,1.0884188056179507,True,0.8919082050120557,True,0.9699869228940808,True
2M06483364-5659311,102.140197,-56.991982,5828.121,4.081287,-0.58615,177.5545,2.146199,2.0398583,0.01294121,16.015142,288.0,267-22-O_TESS,APOGEE,12,5.715399777333323,-5.715399777333323,Cr,fe_peak,2.6309154087442774,Mn,1,2,0,10,1.162158557589198,1.162158557589198,4.917917387442767,1.227370295223737,1,3,SPARSE,single-element excursion with a quiet background,12,-0.4691928867600151,,12,3.960211021458137,1.350612512977805,15.167316824667925,-0.4691928867600151,,-0.00205955866523189,1.8231685478360906,-0.3327046224827165,0.12529292250086776,0.3027952763104518,0.5636454587186818,1.5222597051713271,1.0978800699780242,,-0.5160879790613814,-5.715399777333323,2.6309154087442774,,0.5351074978655522,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.2260719977608534,True,True,,False,True,,False,0.8070141552049688,True,1.0743216829542488,True,0.9699869228940808,True
2M20001645+6816400,300.068573,68.277802,5999.485,4.1967673,0.21519,250.8169,3.020995,14.625138,0.0,-42.8579,38.0,CVZ_OB05_btx,APOGEE,12,5.715131480880548,-5.715131480880548,Na,odd_z,2.0574490280667663,Cr,1,2,0,10,1.2256285426285614,1.2256285426285614,4.6630208763117675,1.150645039110301,0,2,SPARSE,single-element excursion with a quiet background,12,0.0787972888232252,1.0135721936447382,12,4.0988788677763175,1.502165324505811,16.684609241004974,0.0787972888232252,1.0135721936447382,-1.2035918336425355,-5.715131480880548,-1.1249906688661537,-1.9043665044359874,-0.16687058749722428,0.3969235737846145,0.09659223285135972,1.904574840798807,,-0.25253707970653816,2.0574490280667663,0.5238350408098519,,1.3377463696645875,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.3216100755084526,True,True,,False,True,,False,1.1469770103646475,True,1.009821386425746,True,0.9699869228940808,True
2M15002695+5114136,225.112298,51.237122,5573.919,4.088736,0.013041,226.93173,4.406969,1.5021386,0.0,-4.0384784,268.0,086+57_MGA,APOGEE,12,5.714147764469421,-5.714147764469421,Cr,fe_peak,2.2588232608697165,Mg,1,2,0,10,1.0553364583517102,1.0553364583517102,5.4145270157672085,0.725336321549732,0,3,SPARSE,single-element excursion with a quiet background,12,1.4653448746670514,-1.1758071294540542,12,3.7418808431483765,1.113735040326331,15.579111081005339,1.4653448746670514,-1.1758071294540542,0.7272570907509941,-0.0917205854242915,2.2588232608697165,1.1139267821846972,1.3104769843035953,-0.3273093220313466,-0.8806530854462655,-0.9787872408758153,,-0.7101890336405098,-5.714147764469421,-1.074901460118781,,-0.3909184708899052,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.585932090610143,True,True,,False,True,,False,0.977667418379633,True,1.0270447903605475,True,0.9699869228940808,True
2M07024453-7430336,105.685583,-74.509346,5183.562,4.5140266,-0.12514,140.02774,4.3139987,1.5043192,0.068686865,24.123526,237.12953,LMC23,APOGEE,12,5.713558869384907,-5.713558869384907,Mn,fe_peak,1.9540113503240795,O,1,1,0,11,1.2558404658915066,1.2558404658915066,4.5495897166595265,1.1329582519189032,0,3,SPARSE,single-element excursion with a quiet background,12,-0.3496970993559682,,12,4.1661035822836245,1.577135275770596,18.30308251638071,-0.3496970993559682,,1.9540113503240795,-1.400299698363185,0.8145156643887907,0.04421129663454756,1.4115493948617905,1.2292915011897327,-1.730526347694788,-0.6062436377821796,,0.8278566575064624,-1.130909128089858,-5.713558869384907,,-1.440108970160389,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.0077925415325079735,True,3.4361861963219766,True,True,,False,True,,False,0.8185418620027395,True,0.9892977154817607,True,0.7102742880195151,True
2M00192028-1401316,4.834536,-14.025459,5863.606,4.1035776,-0.00061989017,141.01445,2.5025916,15.265111,0.27250427,-14.419891,172.03413,090-75,APOGEE,12,5.713355746913919,-5.713355746913919,Na,odd_z,1.5567082295712473,Mn,1,1,0,11,0.9136357473074793,0.9136357473074793,5.713355746913919,0.6134957905116424,0,2,SPARSE,single-element excursion with a quiet background,12,-0.03851759556314238,,12,3.4853722464277808,0.8347302787580962,14.173950890083214,-0.03851759556314238,,1.1381777402605815,-5.713355746913919,0.40200097854424344,-0.09296134404176346,-1.2856563306614142,-1.1340302369815214,-0.8243183254280707,0.21689349372400982,,0.10834385694920246,-1.1407693411724518,-1.5567082295712473,,-0.5607352658347858,,True,True,True,True,False,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,line broadening > 15.0 km/s; element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.8781167615794416,True,True,,False,True,,False,0.9724902438116658,True,0.961505546188379,True,1.1583326202468796,True
2M10284191+4330298,157.174649,43.508305,5986.545,4.1535172,-0.019532,251.22157,2.5372894,3.6268535,2.878805,10.765544,275.0,175+58_MGA,APOGEE,12,5.713163939718866,-5.713163939718866,Cr,fe_peak,2.0409702135945844,Ti,1,2,1,10,1.0190522848781465,1.0190522848781465,5.60635015935617,1.0200920675149967,0,3,SPARSE,single-element excursion with a quiet background,12,0.9804168642572095,,12,3.6719487795477566,1.038467559315371,14.650721835166845,0.9804168642572095,,0.23440591943634753,0.6892717598357058,-0.47174928293784074,-1.1374652964254395,0.08029831361171329,0.31776799966451813,-0.9053529073968382,-2.0409702135945844,,1.281203832465428,-5.713163939718866,0.16150917930289582,,1.6175631907766663,,True,True,True,False,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,RV scatter > 1.0 km/s (spectroscopic binary),ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.7417199403363764,True,True,,False,True,,False,0.8070141552049688,True,1.0743216829542488,True,2.3917659268614138,True
2M00313077-0034384,7.87822,-0.577346,5984.514,4.1501284,-0.16234,219.9692,2.652284,4.185044,0.075104736,-6.50313,71.0,110-62_MGA,APOGEE,12,5.7128945580577986,-5.7128945580577986,Na,odd_z,1.5184243289039911,Mn,1,1,0,11,0.8711164354955839,0.8711164354955839,5.7128945580577986,0.4599689013801459,0,2,SPARSE,single-element excursion with a quiet background,12,-0.7741543774023988,,12,3.4153705431318553,0.7588438441905319,13.881596428362917,-0.7741543774023988,,-1.0100412968554064,-5.7128945580577986,-0.9214557500129235,-0.3440069392857814,-0.811323717254917,-0.5759308634745104,-0.39304072817635566,-0.13564513837550424,,0.1858002979340828,1.5062331674979954,-1.5184243289039911,,-0.76679964253365,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.80129114814292,True,True,,False,True,,False,0.977667418379633,True,0.9934335601271429,True,0.7599836572560427,True
2M12271651+4705060,186.818822,47.085018,4976.8857,4.403735,-0.28229,105.64051,1.9538445,5.301882,0.03475564,13.084033,161.0,137+70_MGA,APOGEE,12,5.712001909039513,5.712001909039513,O,alpha,2.6230709146009867,Na,1,3,0,9,1.4996326165983822,1.4996326165983822,3.808934165486512,1.4316039301795114,1,4,SPARSE,single-element excursion with a quiet background,12,-1.268015580027189,-0.3665658174330081,12,4.780403636774487,2.2488979847657107,20.344163937497335,-1.268015580027189,-0.3665658174330081,5.712001909039513,-2.6230709146009867,-1.2842954272628881,-0.46884379593218894,-1.1828416890977123,-1.448139631243503,-0.8725697835593036,-2.3867088207981415,,-0.230672384540802,-1.6321796619157865,0.9474103749341558,,-1.555429544572354,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.009892948347394686,True,1.3046663565916776,True,True,,False,True,,False,0.8070141552049688,True,0.961505546188379,True,0.7510068636765482,True
2M12382704+3826598,189.612677,38.449955,5001.725,4.575286,-0.21235,283.7182,4.2544165,1.5064683,0.01991745,-50.0024,284.48462,137+79_MGA,APOGEE,12,5.710311791044531,-5.710311791044531,Na,odd_z,2.0016782939876765,Ca,1,2,1,10,1.122555810349102,1.122555810349102,5.086884534737466,0.3782472780628743,0,2,SPARSE,single-element excursion with a quiet background,12,-0.3877015465328742,,12,3.8724256476480012,1.2601315473485293,16.10475439655998,-0.3877015465328742,,-1.5630175106354935,-5.710311791044531,1.2604332961976035,0.23630956897060845,0.40024860943493684,0.52018498715514,-2.0016782939876765,-1.9452425451352808,,0.5153723923935823,-0.7554690980410521,0.6100975864662358,,0.5863887170978387,,True,False,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0; element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.1588030372211793,True,True,,False,True,,False,1.3225358158642941,True,1.0743216829542488,True,0.7510068636765482,True
2M01533545-0105422,28.397738,-1.095078,5650.467,4.1086335,-0.16641,226.16594,3.4998546,1.6553507,0.06501871,-42.65439,100.99999,Cet_M_MGA,APOGEE,12,5.709612579329704,-5.709612579329704,Na,odd_z,2.100619647542314,Si,1,2,0,10,1.262059316976342,1.262059316976342,4.524044553633871,1.1267950290753737,0,2,SPARSE,single-element excursion with a quiet background,12,1.689396104926739,,12,4.176700560106224,1.592793719566791,18.48400159858109,1.689396104926739,,1.028096750703608,-5.709612579329704,1.817275328078097,1.3610936771058768,2.100619647542314,0.8924963810448706,-0.3001426968798676,-1.0277951258354854,,-0.8660967665096864,-1.296405498888772,-0.6238552393778425,,1.4605119072849684,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.2733761311468303,True,True,,False,True,,False,1.1469770103646475,True,1.057866698793587,True,0.7102742880195151,True
2M05415681-6129407,85.486722,-61.494652,5205.29,4.500342,-0.23022,135.34879,2.523016,1.5059481,0.0,45.63556,140.0,271-32-O_TESS,APOGEE,12,5.708355643483694,-5.708355643483694,Na,odd_z,1.7691147140946597,Ti,1,1,0,11,1.0595950107446208,1.0595950107446208,5.387299473477323,0.9206465325349344,0,2,SPARSE,single-element excursion with a quiet background,12,0.4676197934955744,,12,3.7446234672696623,1.1227415867948929,15.461424869139478,0.4676197934955744,,0.9080048214334019,-5.708355643483694,1.0981293986385061,1.747903929567402,1.1967675838125527,0.09338913550246705,0.6735543824155172,-1.7691147140946597,,0.2864132409026684,1.327344132701356,-0.6291205463756033,,-0.02332734021165025,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.39829344741350625,True,True,,False,True,,False,1.039953572243627,True,0.9718409489195766,True,0.9699869228940808,True
2M03321259+1503045,53.052462,15.051263,5545.4917,4.472279,0.039814,83.1067,1.9703801,6.25403,0.0,18.294218,116.0,K2_C4_170-31_btx,APOGEE,12,5.70643899786861,-5.70643899786861,Na,odd_z,2.804060183865527,O,1,2,0,10,1.3137233491161788,1.3137233491161788,4.343714376171876,0.7773534431651947,0,2,SPARSE,single-element excursion with a quiet background,12,-2.7395899383721747,,12,4.2956671212115864,1.7258690380130297,16.61239815080137,-2.7395899383721747,,2.804060183865527,-5.70643899786861,-1.9974917932915472,-1.2467220652696205,-1.849632483070454,-0.3079848210607689,0.22359504706139083,-0.04128955220073201,,1.07913648685018,0.06390553830921859,-0.5895546889941367,,-0.7025864929591833,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.7445252996711573,True,True,,False,True,,False,0.8185418620027395,True,1.0859894589918033,True,0.9699869228940808,True
2M04300625+2548073,67.526059,25.802031,5935.2026,4.104357,-0.002887,307.1292,3.1397133,6.348191,0.03046665,-49.23439,68.851585,TAUL1521,APOGEE,12,5.705921667874423,-5.705921667874423,Na,odd_z,2.048705894666592,Ni,1,3,1,9,1.2219195447129996,1.2219195447129996,4.66963777816862,1.3226179001846259,0,2,SPARSE,single-element excursion with a quiet background,12,-1.1014744287739295,,12,4.081791932598892,1.4930873737516241,17.494137989859013,-1.1014744287739295,,0.8237222078071813,-5.705921667874423,-1.111103140060961,-1.4466552824030838,-0.8952404998114698,1.198580517966168,0.41500996961929243,0.1984048865655975,,1.2050628121282505,2.0378072710818476,-0.40792383987414427,,-2.048705894666592,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.6614526663534832,True,True,,False,True,,False,1.3225358158642941,True,0.9934335601271429,True,0.7510068636765482,True
2M14422002+5208472,220.583434,52.146446,5464.0093,4.518456,-0.29089,195.24342,3.1894073,1.5027267,0.04534202,-18.016455,254.99998,090+59_MGA,APOGEE,12,5.705318735750403,-5.705318735750403,Na,odd_z,2.091144943664943,Ti,1,3,2,9,1.085778221013306,1.085778221013306,5.254589404478841,0.533954442380834,0,2,SPARSE,single-element excursion with a quiet background,12,-0.4137851536415863,,12,3.793226639499966,1.1789143452268194,15.051423576960298,-0.4137851536415863,,0.9120337802431588,-5.705318735750403,-0.8379006377530602,0.07759263200463573,0.1431229802888363,0.9903162527570322,0.11534892603505742,-2.091144943664943,,0.31803062192309645,-2.083946522051766,0.9845125191587044,,0.7921550253296042,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.5302853505887344,True,True,,False,True,,False,1.0884188056179507,True,1.0270447903605475,True,0.7141554970194974,True
2M22471818-1457270,341.825791,-14.957525,5966.2314,4.1691537,-0.060352,128.53784,2.0625286,4.432615,0.0,13.115704,98.0,K2_C3_052-59,APOGEE,12,5.704828730063186,-5.704828730063186,V,fe_peak,1.524684484926864,Mn,1,1,0,11,0.8072931993786324,0.8072931993786324,5.704828730063186,0.7324402836495055,0,3,SPARSE,single-element excursion with a quiet background,12,-0.5152685642709339,,12,3.3095013538956017,0.6517223097629884,12.939792539905937,-0.5152685642709339,,-0.7888676977874131,0.9660012773859286,-1.0721136271812735,-1.2523346659996386,-0.42944417843150656,0.21863764501374378,0.08937381816662825,-0.22087004892810227,,-5.704828730063186,-0.16924581770189137,-1.524684484926864,,-0.5033905483197612,,True,True,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,0.9319045404226267,True,True,,False,True,,False,0.8070141552049688,True,1.057866698793587,True,0.9699869228940808,True
2M17152195+5713298,258.841462,57.224953,5153.987,4.553636,-0.39386,169.82634,3.1252158,2.4802759,0.021314884,-15.526053,84.0,CVZ_OB06_btx,APOGEE,12,5.7042521361204015,-5.7042521361204015,Na,odd_z,3.0578206875094547,O,1,3,1,9,1.4209034332466648,1.4209034332466648,4.014524845707906,0.6818179877749089,0,2,SPARSE,single-element excursion with a quiet background,12,-1.0265622308796534,,12,4.562260388763993,2.0189665666121592,17.986357532193097,-1.0265622308796534,,3.0578206875094547,-5.7042521361204015,-2.236251670387352,-1.1371031752604828,-0.6752185479302194,-0.226532800289335,-0.6077896746959043,-0.5696450672125922,,0.1556138596184353,0.6694012187166234,0.9492078540612563,,-1.9975208403910398,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.985607513938507,True,True,,False,True,,False,1.0884188056179507,True,1.057866698793587,True,0.7510068636765482,True
2M11252636+0133435,171.359841,1.562096,5642.4097,4.1811104,-0.23601,102.016716,1.6459248,1.6972663,0.029099146,-4.077464,69.68011,259+57-O,APOGEE,12,5.703334685212784,-5.703334685212784,Cr,fe_peak,2.4495685659889994,Si,1,3,0,9,1.101123672103515,1.101123672103515,5.179558690548815,0.4722723452085569,0,3,SPARSE,single-element excursion with a quiet background,12,-0.05223141791378948,-0.4201646036070915,12,3.8221027737904354,1.212473341266729,14.383488092804713,-0.05223141791378948,-0.4201646036070915,-0.11471431586940808,-0.6851321680102522,2.082223367333503,1.1937912337765302,2.4495685659889994,0.15303999201402668,-0.03534235348440778,0.549524375489131,,0.4760431218284135,-5.703334685212784,-0.2493990855228398,,-0.6913748282744173,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.49072441622254775,True,True,,False,True,,False,0.977667418379633,True,0.9934335601271429,True,0.7510068636765482,True
2M00192629-1521362,4.859565,-15.360074,4934.532,4.5036545,-0.10473,122.955986,3.4068263,5.288591,0.2555738,-13.144437,138.10744,090-75,APOGEE,12,5.701973261635454,5.701973261635454,O,alpha,3.137590996803418,Mg,1,3,0,9,1.3616355257355623,1.3616355257355623,4.187591432410094,1.2200302956577012,1,4,SPARSE,single-element excursion with a quiet background,12,-2.444521721003985,0.4533060675170649,12,4.40892195256687,1.854051304945161,16.59606847831714,-2.444521721003985,0.4533060675170649,5.701973261635454,0.6651488275074283,-3.137590996803418,-2.3057328952073615,-0.31208967192765985,-1.438362747921047,1.2457655152882556,0.18467499861147105,,-0.9189068967797664,0.3799628907770366,-0.1941562612448259,,0.1117035146134183,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.009892948347394686,True,0.8781167615794416,True,True,,False,True,,False,0.9724902438116658,True,0.9718409489195766,True,1.1583326202468796,True
2M13431283-0650500,205.803486,-6.847243,5265.671,4.516455,-0.39125,251.86598,3.2279737,2.6062136,0.1469239,-16.964409,113.237915,K2EB_C06_327+54_btx,APOGEE,12,5.701845710190091,-5.701845710190091,Na,odd_z,2.6380676224510946,Mn,1,3,0,9,1.3288040472901992,1.3288040472901992,4.290960523350106,0.6232916810607769,0,2,SPARSE,single-element excursion with a quiet background,12,0.45003816541240016,,12,4.327830554988007,1.7657201960948137,17.246388578924662,0.45003816541240016,,2.169226591307154,-5.701845710190091,-1.2086032103325623,-0.20666719977343007,-1.1345169443465513,-1.039916162348124,-0.8522423289204889,-0.01611000886177066,,-0.19938959300545664,-1.7315903265508132,2.6380676224510946,,0.34821288083712704,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.7268855415296489,True,True,,False,True,,False,1.0884188056179507,True,1.0859894589918033,True,0.8541859866311636,True
2M01042582+0919096,16.107602,9.319358,5256.753,4.5281816,-0.28514,54.46665,2.7947953,11.240871,0.0,-41.37613,240.0,K2_C8_130-53_btx,APOGEE,12,5.700962645197001,-5.700962645197001,Mn,fe_peak,4.400579899131897,Ca,1,3,0,9,1.8568296836928397,1.8568296836928397,3.070266861449025,0.5902055239718534,0,3,SPARSE,single-element excursion with a quiet background,12,1.9645284384017685,,12,5.86891302488358,3.4478164742428516,20.568792618979614,1.9645284384017685,,-1.4610568970237843,2.7563003721129142,-0.5047398501024203,0.034964628472468416,-0.5815153271890459,1.7755249311383299,4.400579899131897,1.5825314966961934,,-1.6008578856283453,-0.06482743297287408,-5.700962645197001,,0.10493125331434074,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.0077925415325079735,True,1.563194712966987,True,True,,False,True,,False,1.1469770103646475,True,0.9892977154817607,True,0.9699869228940808,True
2M04595785-7334129,74.991071,-73.570259,5490.7603,4.3813105,-0.44282,156.07126,3.6116862,1.5113672,0.0,-16.51281,299.0,285-33-O_TESS,APOGEE,12,5.7002428851712565,-5.7002428851712565,Ca,alpha,3.223932907789791,Al,1,2,1,10,1.1778710341601617,1.1778710341601617,4.839445677714291,0.5234886194909126,0,4,SPARSE,single-element excursion with a quiet background,12,0.9031369657189738,-1.595957726714941,12,3.9794959045161957,1.387380173113529,14.773515599055786,0.9031369657189738,-1.595957726714941,0.02933992189518487,0.5438042015992425,-0.9712652139102701,-3.223932907789791,-0.5226410877467574,0.032936682230807965,-5.7002428851712565,-0.5707082544114379,,-0.4421900868831413,-0.8771216588157653,-0.520937471415557,,-1.3383952271865738,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.0068416133648763105,True,1.038407916470927,True,True,,False,True,,False,1.0884188056179507,True,1.0743216829542488,True,0.9699869228940808,True
2M00432566+1509113,10.856931,15.153156,5532.381,4.535738,0.037741,120.22522,4.3806643,2.9962635,0.08490555,15.72477,253.99998,119-48_MGA,APOGEE,12,5.698399219382191,5.698399219382191,Si,alpha,2.6155893156024774,Na,1,3,0,9,1.307424802119702,1.307424802119702,4.358490989419422,0.5551141405129562,0,4,SPARSE,single-element excursion with a quiet background,12,-1.359434459754914,,12,4.272892450719227,1.7093596131977415,16.239242503634607,-1.359434459754914,,-0.07534548163569181,-2.6155893156024774,-0.511871861503235,-2.3290586006472362,5.698399219382191,-0.3387053833443165,1.3149146935154599,0.31832452539743805,,0.3352630638590685,-0.0360277729631036,-0.7594600150178814,,-1.9062825707665088,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.005313209309793675,True,0.9510651945247742,True,False,"Si over-dense in rv [8, 28]: 3.4x other elements, p=5.9e-07 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,True,,False,0.8070141552049688,True,1.0270447903605475,True,0.7599836572560427,True
