target_id,name,ra,dec,kind,vtype,period_cat,mag_cat,amp_cat,source,field,gsc_bin_index,ref_number,pm_total_masyr,colour,n_det_cat,pulsator_class,mag_max_cat,band_cat
180,DASCH_134343375_419581171360951,299.548858,36.164077,bright,,,9.32,0.0,apass,cygnus,134343375.0,419581171360951.0,3.8288379438153295,-0.12,,,,
181,DASCH_133858563_419592581354511,299.857531,35.753058,bright,,,9.32,0.0,apass,cygnus,133858563.0,419592581354511.0,10.70046727951635,0.1,,,,
182,DASCH_132446229_110301121110607,300.394811,34.585046,bright,,,9.34,0.0,apass,cygnus,132446229.0,110301121110607.0,0.0,-9.11,,,,
183,DASCH_133296070_419595581351747,299.98248,35.296369,bright,,,9.36,0.0,apass,cygnus,133296070.0,419595581351747.0,30.10016611249845,1.73,,,,
184,DASCH_134007994_419582701355259,299.612333,35.882989,bright,,,9.39,0.0,apass,cygnus,134007994.0,419582701355259.0,0.0,-0.01,,,,
185,DASCH_133970636_5268200181,299.251848,35.849866,bright,,,9.4,0.0,apass,cygnus,133970636.0,5268200181.0,1.8788294228055935,0.06,,,,
186,DASCH_132956933_5267705001,298.704372,35.005525,bright,,,9.4,0.0,apass,cygnus,132956933.0,5267705001.0,15.316984037335809,0.77,,,,
187,DASCH_134194445_5268113041,299.19169,36.037666,bright,,,9.4,0.0,apass,cygnus,134194445.0,5268113041.0,0.0,-0.01,,,,
188,DASCH_132332338_419592881342932,299.870064,34.492096,bright,,,9.42,0.0,apass,cygnus,132332338.0,419592881342932.0,13.241223508422475,1.14,,,,
189,DASCH_133933318_419594041354859,299.91814,35.816295,bright,,,9.44,0.0,apass,cygnus,133933318.0,419594041354859.0,4.738143096192854,0.07,,,,
190,DASCH_133314905_420022331351841,300.597003,35.311422,bright,,,9.44,0.0,apass,cygnus,133314905.0,420022331351841.0,6.389053137985315,0.29,,,,
191,DASCH_133107864_420012991350821,300.374477,35.139039,bright,,,9.48,0.0,apass,cygnus,133107864.0,420012991350821.0,29.650295108143528,0.88,,,,
192,DASCH_133183157_419582161351206,299.590112,35.201538,bright,,,9.56,0.0,apass,cygnus,133183157.0,419582161351206.0,0.0,0.88,,,,
193,DASCH_133070140_419585211350619,299.717105,35.105181,bright,,,9.57,0.0,apass,cygnus,133070140.0,419585211350619.0,8.469356528095862,0.21,,,,
194,DASCH_132446229_110301121110608,300.387812,34.581751,bright,,,9.6,0.0,apass,cygnus,132446229.0,110301121110608.0,0.0,99.9,,,,
195,DASCH_133989337_419591741355143,299.822367,35.862025,bright,,,9.61,0.0,apass,cygnus,133989337.0,419591741355143.0,4.6173585522460785,0.24,,,,
196,DASCH_132749251_420024181345008,300.673966,34.835643,bright,,,9.66,0.0,apass,cygnus,132749251.0,420024181345008.0,52.50952294584288,0.56,,,,
197,DASCH_133070185_420021531350540,300.563909,35.094464,bright,,,9.72,0.0,apass,cygnus,133070185.0,420021531350540.0,5.8898217290508885,0.19,,,,
198,DASCH_133239592_5267703511,299.061129,35.238239,bright,,,9.72,0.0,apass,cygnus,133239592.0,5267703511.0,2.6907248094147422,0.02,,,,
199,DASCH_132805948_420013411345301,300.391953,34.883711,bright,,,9.74,0.0,apass,cygnus,132805948.0,420013411345301.0,11.744360348695027,0.14,,,,
200,DASCH_134231704_419572811360347,299.367169,36.062999,bright,,,9.78,0.0,apass,cygnus,134231704.0,419572811360347.0,18.627130750601392,-90.22,,,,
201,DASCH_132446173_5267809081,299.327298,34.581262,bright,,,9.78,0.0,apass,cygnus,132446173.0,5267809081.0,24.90501957437496,1.2,,,,
202,DASCH_132938074_5267711891,298.945398,34.98855,bright,,,9.78,0.0,apass,cygnus,132938074.0,5267711891.0,14.068759717899797,0.23,,,,
203,DASCH_132711415_420015631344838,300.484498,34.810678,bright,,,9.79,0.0,apass,cygnus,132711415.0,420015631344838.0,5.4671747731346585,0.22,,,,
204,DASCH_133783794_420023101354149,300.629178,35.697018,bright,,,9.79,0.0,apass,cygnus,133783794.0,420023101354149.0,73.70434179883843,0.45,,,,
205,DASCH_132559955_420005401344059,300.225088,34.683142,bright,,,9.79,0.0,apass,cygnus,132559955.0,420005401344059.0,11.986659251017358,0.37,,,,
206,DASCH_132692487_420011261344711,300.302622,34.786394,bright,,,9.81,0.0,apass,cygnus,132692487.0,420011261344711.0,34.2,1.1,,,,
207,DASCH_134045299_5268100221,299.240947,35.910916,bright,,,9.85,0.0,apass,cygnus,134045299.0,5268100221.0,12.73459854098275,1.23,,,,
208,DASCH_132540982_419585471343943,299.727878,34.661972,bright,,,9.86,0.0,apass,cygnus,132540982.0,419585471343943.0,1.2041594578792296,1.42,,,,
209,DASCH_133164312_5267818561,299.279961,35.17303,bright,,,9.93,0.0,apass,cygnus,133164312.0,5267818561.0,8.276472678623424,0.18,,,,
210,DASCH_133107866_420014201350735,300.425003,35.126319,bright,,,9.98,0.0,apass,cygnus,133107866.0,420014201350735.0,1.6763054614240211,0.13,,,,
211,DASCH_132313382_420020411342823,300.516919,34.472926,bright,,,10.0,0.0,apass,cygnus,132313382.0,420020411342823.0,13.170041761513135,1.57,,,,
212,DASCH_133690150_419584581353718,299.690889,35.621553,bright,,,10.03,0.0,apass,cygnus,133690150.0,419584581353718.0,18.595160660774084,1.37,,,,
213,DASCH_132994705_419574831350208,299.451379,35.035625,bright,,,10.1,0.0,apass,cygnus,132994705.0,419574831350208.0,11.627553482998907,0.2,,,,
214,DASCH_134101283_419585861355754,299.744074,35.965081,bright,,,10.11,0.0,apass,cygnus,134101283.0,419585861355754.0,8.989994438263018,0.04,,,,
215,DASCH_132900330_5267700431,299.132352,34.968445,bright,,,10.12,0.0,apass,cygnus,132900330.0,5267700431.0,1.252996408614167,0.21,,,,
216,DASCH_134399172_419592471361222,299.853009,36.206026,bright,,,10.12,0.0,apass,cygnus,134399172.0,419592471361222.0,5.720139858430036,1.25,,,,
217,DASCH_133895907_110301133206285,299.100059,35.790524,bright,,,10.12,0.0,apass,cygnus,133895907.0,110301133206285.0,0.0,99.9,,,,
218,DASCH_133201991_419590401351234,299.766585,35.209448,bright,,,10.13,0.0,apass,cygnus,133201991.0,419590401351234.0,1.7804493814764855,0.15,,,,
219,DASCH_133558986_420002931353052,300.122018,35.514391,bright,,,10.14,0.0,apass,cygnus,133558986.0,420002931353052.0,11.161541112229978,0.04,,,,
220,DASCH_131913755_420001441340827,300.060035,34.140745,bright,,,10.19,0.0,apass,cygnus,131913755.0,420001441340827.0,47.80062761094252,0.57,,,,
221,DASCH_133032491_420030201350408,300.758457,35.068813,bright,,,10.26,0.0,apass,cygnus,133032491.0,420030201350408.0,3.96232255123179,0.11,,,,
222,DASCH_132275382_420011641342659,300.318323,34.449775,bright,,,10.3,0.0,apass,cygnus,132275382.0,420011641342659.0,14.893287078412207,0.37,,,,
223,DASCH_133765080_420022171354030,300.590501,35.674946,bright,,,10.33,0.0,apass,cygnus,133765080.0,420022171354030.0,7.2180329730474355,0.67,,,,
224,DASCH_134026631_5268104461,299.08481,35.895899,bright,,,10.35,0.0,apass,cygnus,134026631.0,5268104461.0,4.743416490252569,0.24,,,,
225,DASCH_133408784_5267706831,299.042985,35.375986,bright,,,10.36,0.0,apass,cygnus,133408784.0,5267706831.0,7.8,0.36,,,,
226,DASCH_133690146_419583001353726,299.625129,35.623922,bright,,,10.38,0.0,apass,cygnus,133690146.0,419583001353726.0,2.80178514522438,0.19,,,,
227,DASCH_133296079_420003401351721,300.141699,35.289245,bright,,,10.38,0.0,apass,cygnus,133296079.0,420003401351721.0,5.197114584074513,0.26,,,,
228,DASCH_133483887_5267709191,299.080996,35.441804,bright,,,10.4,0.0,apass,cygnus,133483887.0,5267709191.0,5.06951674225463,0.36,,,,
229,DASCH_132805882_5267712351,299.134986,34.881259,bright,,,10.4,0.0,apass,cygnus,132805882.0,5267712351.0,9.730878685915265,0.32,,,,
230,DASCH_133821168_419593811354346,299.908743,35.729329,bright,,,10.4,0.0,apass,cygnus,133821168.0,419593811354346.0,10.920164833920776,0.35,,,,
231,DASCH_134101313_420011481355724,300.311804,35.956655,bright,,,10.42,0.0,apass,cygnus,134101313.0,420011481355724.0,5.385164807134504,0.34,,,,
232,DASCH_132824792_419573481345421,299.394956,34.905793,bright,,,10.42,0.0,apass,cygnus,132824792.0,419573481345421.0,2.4083189157584592,0.31,,,,
233,DASCH_132256379_420010861342600,300.285667,34.433261,bright,,,10.43,0.0,apass,cygnus,132256379.0,420010861342600.0,2.505992817228334,0.11,,,,
234,DASCH_132824792_419573421345420,299.392437,34.905683,bright,,,10.44,0.0,apass,cygnus,132824792.0,419573421345420.0,10.890821823902915,0.37,,,,
235,DASCH_132768127_420001531345048,300.063928,34.846612,bright,,,10.44,0.0,apass,cygnus,132768127.0,420001531345048.0,6.826419266350404,0.18,,,,
236,DASCH_134119922_419582881355845,299.6198,35.979157,bright,,,10.45,0.0,apass,cygnus,134119922.0,419582881355845.0,6.624198064671678,0.06,,,,
237,DASCH_133877268_420001861354647,300.077552,35.779831,bright,,,10.47,0.0,apass,cygnus,133877268.0,420001861354647.0,1.004987562112089,0.08,,,,
238,DASCH_132427222_419583871343433,299.661319,34.575903,bright,,,10.47,0.0,apass,cygnus,132427222.0,419583871343433.0,8.149233092751734,0.71,,,,
239,DASCH_133690148_419583671353650,299.653044,35.613892,bright,,,10.49,0.0,apass,cygnus,133690148.0,419583671353650.0,2.1400934559032696,0.17,,,,
240,DASCH_126496612_413134191294904,198.424656,29.817653,bright,,,9.02,0.0,apass,sa57_ngp,126496612.0,413134191294904.0,20.06888138387389,0.67,,,,
241,DASCH_124604044_5199607621,197.723093,28.356368,bright,,,9.17,0.0,apass,sa57_ngp,124604044.0,5199607621.0,26.463937726649824,0.36,,,,
242,DASCH_125935643_5199602101,197.16113,29.383186,bright,,,9.31,0.0,apass,sa57_ngp,125935643.0,5199602101.0,222.80269298192965,0.68,,,,
243,DASCH_125955800_413143711292404,198.65438,29.401179,bright,,,9.69,0.0,apass,sa57_ngp,125955800.0,413143711292404.0,66.58663529568078,0.54,,,,
244,DASCH_125029151_5199602161,197.297043,28.678417,bright,,,9.93,0.0,apass,sa57_ngp,125029151.0,5199602161.0,59.203462736566344,0.79,,,,
245,DASCH_126456628_413134011294653,198.417105,29.781419,bright,,,9.97,0.0,apass,sa57_ngp,126456628.0,413134011294653.0,147.14526835749766,0.85,,,,
246,DASCH_126696322_413121481295834,198.061486,29.976243,bright,,,10.04,0.0,apass,sa57_ngp,126696322.0,413121481295834.0,4.976946855251721,-89.96,,,,
247,DASCH_125190769_5199614231,197.487602,28.804627,bright,,,10.12,0.0,apass,sa57_ngp,125190769.0,5199614231.0,3.312099032335839,1.4,,,,
248,DASCH_126056026_5199604191,196.926824,29.472896,bright,,,10.15,0.0,apass,sa57_ngp,126056026.0,5199604191.0,83.47179164244649,0.56,,,,
249,DASCH_125895584_413154731292051,198.94729,29.347449,bright,,,10.21,0.0,apass,sa57_ngp,125895584.0,413154731292051.0,37.86211827143325,0.4,,,,
250,DASCH_126015906_5199603971,196.912591,29.447589,bright,,,10.32,0.0,apass,sa57_ngp,126015906.0,5199603971.0,70.39730108462966,1.0,,,,
251,DASCH_124847137_413104761283241,197.698462,28.544719,bright,,,10.34,0.0,apass,sa57_ngp,124847137.0,413104761283241.0,55.616993805850385,-89.66,,,,
252,DASCH_125008960_413104961284002,197.706748,28.667332,bright,,,10.51,0.0,apass,sa57_ngp,125008960.0,413104961284002.0,40.69754292337561,-89.49,,,,
253,DASCH_126416653_413151021294528,198.792678,29.757644,bright,,,10.55,0.0,apass,sa57_ngp,126416653.0,413151021294528.0,19.396133635340835,0.87,,,,
254,DASCH_125372385_413124981285634,198.207504,28.94284,bright,,,10.58,0.0,apass,sa57_ngp,125372385.0,413124981285634.0,13.148764200486676,0.23,,,,
255,DASCH_126476588_413111511294835,197.81296,29.809707,bright,,,10.65,0.0,apass,sa57_ngp,126476588.0,413111511294835.0,13.228000604777732,0.43,,,,
256,DASCH_124988781_413133491283851,198.395565,28.64763,bright,,,10.74,0.0,apass,sa57_ngp,124988781.0,413133491283851.0,14.795945390545343,0.86,,,,
257,DASCH_126356576_11122232119,197.698761,29.709871,bright,,,11.01,0.0,apass,sa57_ngp,126356576.0,11122232119.0,0.0,1.08,,,,
258,DASCH_124968555_413130831283808,198.284481,28.63562,bright,,,11.07,0.0,apass,sa57_ngp,124968555.0,413130831283808.0,0.0,0.55,,,,
259,DASCH_126975389_413102161301124,197.59,30.190132,bright,,,11.09,0.0,apass,sa57_ngp,126975389.0,413102161301124.0,51.80965161048663,0.53,,,,
260,DASCH_125170553_413080831284720,197.034466,28.788764,bright,,,11.22,0.0,apass,sa57_ngp,125170553.0,413080831284720.0,10.31746092796091,-88.78,,,,
261,DASCH_126476622_413134431294800,198.434785,29.800016,bright,,,11.23,0.0,apass,sa57_ngp,126476622.0,413134431294800.0,17.3,0.47,,,,
262,DASCH_126096191_413115011293054,197.958708,29.515115,bright,,,11.32,0.0,apass,sa57_ngp,126096191.0,413115011293054.0,0.0,0.61,,,,
263,DASCH_126256564_413163221293749,199.133964,29.630395,bright,,,11.45,0.0,apass,sa57_ngp,126256564.0,413163221293749.0,57.834678178407806,0.59,,,,
264,DASCH_126796067_413120411300303,198.017208,30.050839,bright,,,11.48,0.0,apass,sa57_ngp,126796067.0,413120411300303.0,46.12006071114825,0.92,,,,
265,DASCH_126756188_413125401300103,198.225025,30.017612,bright,,,11.52,0.0,apass,sa57_ngp,126756188.0,413125401300103.0,9.323089616645332,0.32,,,,
266,DASCH_126955507_413124201301104,198.174956,30.184306,bright,,,11.56,0.0,apass,sa57_ngp,126955507.0,413124201301104.0,0.0,0.6,,,,
267,DASCH_125331988_413075591285457,196.983084,28.915697,bright,,,11.58,0.0,apass,sa57_ngp,125331988.0,413075591285457.0,14.12869420717994,0.74,,,,
268,DASCH_126356576_11122232117194,197.699112,29.710948,bright,,,11.58,0.0,apass,sa57_ngp,126356576.0,11122232117194.0,0.0,99.9,,,,
269,DASCH_125493241_1112223028870,197.229605,29.040753,bright,,,11.59,0.0,apass,sa57_ngp,125493241.0,1112223028870.0,0.0,0.54,,,,
270,DASCH_127134635_11122212212209,198.338755,30.319953,bright,,,11.6,0.0,apass,sa57_ngp,127134635.0,11122212212209.0,0.0,0.23,,,,
271,DASCH_126396647_413145301294456,198.720961,29.748994,bright,,,11.73,0.0,apass,sa57_ngp,126396647.0,413145301294456.0,84.29495833085156,0.73,,,,
272,DASCH_126716311_1112221229952,198.668804,29.997243,bright,,,11.77,0.0,apass,sa57_ngp,126716311.0,1112221229952.0,0.0,0.59,,,,
273,DASCH_126576550_413141611295300,198.567009,29.883248,bright,,,11.79,0.0,apass,sa57_ngp,126576550.0,413141611295300.0,20.750421682462264,0.72,,,,
274,DASCH_125089773_1112223027619,197.239943,28.733698,bright,,,11.79,0.0,apass,sa57_ngp,125089773.0,1112223027619.0,0.0,0.54,,,,
275,DASCH_124847159_413122371283240,198.098833,28.544331,bright,,,11.81,0.0,apass,sa57_ngp,124847159.0,413122371283240.0,32.28157369150395,0.65,,,,
276,DASCH_124644575_1112223317496,197.467461,28.382531,bright,,,11.81,0.0,apass,sa57_ngp,124644575.0,1112223317496.0,0.0,0.9,,,,
277,DASCH_125432826_413105171285913,197.715239,28.987078,bright,,,11.82,0.0,apass,sa57_ngp,125432826.0,413105171285913.0,12.924395537122809,0.78,,,,
278,DASCH_125150364_413082681284558,197.111696,28.766172,bright,,,11.84,0.0,apass,sa57_ngp,125150364.0,413082681284558.0,10.278618584226189,0.67,,,,
279,DASCH_126995345_413133361301237,198.389792,30.210221,bright,,,11.87,0.0,apass,sa57_ngp,126995345.0,413133361301237.0,37.820761494184644,0.61,,,,
280,DASCH_125210957_11122233111116,197.499914,28.815468,bright,,,11.87,0.0,apass,sa57_ngp,125210957.0,11122233111116.0,0.0,0.22,,,,
281,DASCH_125049439_413143901284135,198.662665,28.693053,bright,,,11.88,0.0,apass,sa57_ngp,125049439.0,413143901284135.0,42.22144005123463,0.73,,,,
282,DASCH_125029151_413090951284031,197.289621,28.675144,bright,,,11.9,0.0,apass,sa57_ngp,125029151.0,413090951284031.0,82.35192772485657,0.63,,,,
283,DASCH_125774912_413064021291522,196.667382,29.256125,bright,,,11.9,0.0,apass,sa57_ngp,125774912.0,413064021291522.0,7.810889834071404,0.65,,,,
284,DASCH_126316581_413130801294052,198.283429,29.681205,bright,,,11.94,0.0,apass,sa57_ngp,126316581.0,413130801294052.0,31.08649224341659,0.9,,,,
285,DASCH_126895721_413110381300741,197.765695,30.128182,bright,,,11.94,0.0,apass,sa57_ngp,126895721.0,413110381300741.0,36.924382188467284,0.5,,,,
286,DASCH_127154497_413113641301945,197.901846,30.3292,bright,,,12.05,0.0,apass,sa57_ngp,127154497.0,413113641301945.0,31.600158227451963,0.67,,,,
287,DASCH_126636427_413113681295519,197.903491,29.921902,bright,,,12.07,0.0,apass,sa57_ngp,126636427.0,413113681295519.0,35.28809997718778,0.68,,,,
288,DASCH_125211014_413140601284935,198.524965,28.826519,bright,,,12.08,0.0,apass,sa57_ngp,125211014.0,413140601284935.0,42.933087473416116,0.92,,,,
289,DASCH_125473184_413151001290102,198.791613,29.017353,bright,,,12.12,0.0,apass,sa57_ngp,125473184.0,413151001290102.0,45.45789260403522,0.75,,,,
290,DASCH_125975863_11122232112576,198.506124,29.407021,bright,,,12.16,0.0,apass,sa57_ngp,125975863.0,11122232112576.0,0.0,0.69,,,,
291,DASCH_125593949_413110941290659,197.788959,29.116416,bright,,,12.26,0.0,apass,sa57_ngp,125593949.0,413110941290659.0,45.214709995752486,0.82,,,,
292,DASCH_126336607_413135531294210,198.48029,29.70283,bright,,,12.29,0.0,apass,sa57_ngp,126336607.0,413135531294210.0,65.29356783022352,1.03,,,,
293,DASCH_124907833_413100481283524,197.520199,28.589914,bright,,,12.31,0.0,apass,sa57_ngp,124907833.0,413100481283524.0,116.88669727560959,1.05,,,,
294,DASCH_124604079_413132511282100,198.354653,28.349968,bright,,,12.4,0.0,apass,sa57_ngp,124604079.0,413132511282100.0,28.51613578309656,0.81,,,,
295,DASCH_125008950_413100751284001,197.531417,28.667025,bright,,,12.43,0.0,apass,sa57_ngp,125008950.0,413100751284001.0,26.348624252510795,0.76,,,,
296,DASCH_126776073_413082531300243,197.10553,30.045292,bright,,,12.45,0.0,apass,sa57_ngp,126776073.0,413082531300243.0,65.61493732375274,0.81,,,,
297,DASCH_127015195_413092181301344,197.340826,30.228966,bright,,,12.46,0.0,apass,sa57_ngp,127015195.0,413092181301344.0,23.92530041608673,0.65,,,,
298,DASCH_126596461_413094361295401,197.431849,29.90027,bright,,,12.49,0.0,apass,sa57_ngp,126596461.0,413094361295401.0,45.79257581748378,0.62,,,,
299,DASCH_125170570_413091991284733,197.333098,28.792544,bright,,,12.51,0.0,apass,sa57_ngp,125170570.0,413091991284733.0,39.223717314910374,0.72,,,,
300,DASCH_125855335_413100241291920,197.510033,29.32215,bright,,,12.53,0.0,apass,sa57_ngp,125855335.0,413100241291920.0,24.751767613647313,0.63,,,,
301,DASCH_126076091_413082181292909,197.09084,29.485924,bright,,,12.55,0.0,apass,sa57_ngp,126076091.0,413082181292909.0,62.0966987850401,0.96,,,,
302,DASCH_125271552_413134061285212,198.419162,28.870055,bright,,,12.57,0.0,apass,sa57_ngp,125271552.0,413134061285212.0,15.107613974417006,0.72,,,,
303,DASCH_126176360_413110391293408,197.766376,29.568916,bright,,,12.58,0.0,apass,sa57_ngp,126176360.0,413110391293408.0,28.708361151413712,0.6,,,,
304,DASCH_125493339_413155601290205,198.983244,29.034848,bright,,,12.6,0.0,apass,sa57_ngp,125493339.0,413155601290205.0,32.796341259353916,0.77,,,,
305,DASCH_125130170_413083751284541,197.156238,28.76152,bright,,,12.65,0.0,apass,sa57_ngp,125130170.0,413083751284541.0,21.440615662802223,1.23,,,,
306,DASCH_125553729_413140731290450,198.530379,29.08047,bright,,,12.65,0.0,apass,sa57_ngp,125553729.0,413140731290450.0,16.192899678562824,0.99,,,,
307,DASCH_126995343_111222122134,198.355341,30.212535,bright,,,12.66,0.0,apass,sa57_ngp,126995343.0,111222122134.0,11.253888216967503,0.97,,,,
308,DASCH_126935567_413110601301017,197.774847,30.171314,bright,,,12.67,0.0,apass,sa57_ngp,126935567.0,413110601301017.0,4.17612260356422,1.19,,,,
309,DASCH_127234034_413132061302338,198.335999,30.393784,bright,,,12.69,0.0,apass,sa57_ngp,127234034.0,413132061302338.0,62.996587209149666,0.87,,,,
310,DASCH_125432838_413114421285950,197.934179,28.99712,bright,,,12.7,0.0,apass,sa57_ngp,125432838.0,413114421285950.0,35.43021309560528,0.49,,,,
311,DASCH_125573893_413162181290555,199.090945,29.098697,bright,,,12.72,0.0,apass,sa57_ngp,125573893.0,413162181290555.0,168.0007440459714,0.05,,,,
312,DASCH_127015195_413092341301335,197.347386,30.226345,bright,,,12.74,0.0,apass,sa57_ngp,127015195.0,413092341301335.0,17.258621034138272,0.95,,,,
313,DASCH_125170608_413120551284722,198.023074,28.78941,bright,,,12.75,0.0,apass,sa57_ngp,125170608.0,413120551284722.0,10.462313319720453,0.97,,,,
